LSOA_code,LA_Code,HospCart,Hosp_pop
E01000365,E09000004,19.8070859763274,746.185913085938
E01000366,E09000004,19.9160917444081,698.216819763184
E01000367,E09000004,22.3992231199721,644.917839050293
E01000368,E09000004,21.5318677769865,673.699272155762
E01000369,E09000004,22.4670612781285,667.303405761719
E01000370,E09000004,21.9384128410507,691.820922851563
E01000371,E09000004,21.2462458122501,675.831245422363
E01000372,E09000004,23.7351433350304,632.126068115234
E01000373,E09000004,22.8268166611212,733.394134521484
E01000374,E09000004,18.3902994686152,569.233253479004
E01000375,E09000004,17.7643716602042,602.278625488281
E01000376,E09000004,18.6094065454612,645.983795166016
E01000377,E09000004,19.0558862269977,691.820930480957
E01000378,E09000004,18.0838843594582,1031.86849975586
E01000379,E09000004,17.1756554355886,706.744667053223
E01000380,E09000004,20.5179285833652,808.012725830078
E01000381,E09000004,23.2803788014729,703.546722412109
E01000382,E09000004,22.5013117575632,625.730186462402
E01000383,E09000004,21.0449918956052,674.765243530273
E01000384,E09000004,22.7252310148303,831.464294433594
E01000385,E09000004,20.1478437716532,820.804489135742
E01000386,E09000004,20.4330193014426,702.48072052002
E01000387,E09000004,22.0822495424626,658.775566101074
E01000388,E09000004,17.2973105104372,661.973510742188
E01000389,E09000004,19.2993700027249,761.109619140625
E01000390,E09000004,17.9641360223871,548.979614257813
E01000391,E09000004,17.5002486217218,686.49104309082
E01000392,E09000004,18.2265758246155,740.856002807617
E01000393,E09000004,18.9348750088455,682.227119445801
E01000394,E09000004,19.7311380080692,665.171455383301
E01000395,E09000004,13.1972945835921,531.923965454102
E01000396,E09000004,14.1369037080681,540.451797485352
E01000398,E09000004,14.7971847053856,651.313705444336
E01000399,E09000004,14.1526655740968,659.841537475586
E01000400,E09000004,14.7483386978869,628.928115844727
E01000401,E09000004,16.2909735256607,679.029182434082
E01000402,E09000004,23.3039088699128,703.546691894531
E01000403,E09000004,23.69311105568,1055.32008361816
E01000404,E09000004,23.3764545726226,1022.27468109131
E01000405,E09000004,23.0546553931979,556.441482543945
E01000406,E09000004,23.4842255341939,633.192039489746
E01000407,E09000004,23.9589046908813,671.567321777344
E01000408,E09000004,22.185666313235,607.608528137207
E01000409,E09000004,16.1661790042791,691.820945739746
E01000410,E09000004,15.7305387149358,633.192047119141
E01000411,E09000004,16.191089056181,587.354904174805
E01000412,E09000004,15.2018826182937,673.699295043945
E01000413,E09000004,17.5978618267988,538.319854736328
E01000414,E09000004,15.8154597241407,718.470443725586
E01000415,E09000004,15.1884378014713,545.781692504883
E01000416,E09000004,20.4842167402459,551.111602783203
E01000417,E09000004,19.7127770090127,760.043663024902
E01000418,E09000004,20.3748670388993,803.748832702637
E01000419,E09000004,19.7141750725539,633.192031860352
E01000420,E09000004,20.68774816858,643.851844787598
E01000421,E09000004,20.4318908342462,642.785858154297
E01000422,E09000004,20.2923646389383,725.93229675293
E01000423,E09000004,18.9663869165519,649.181739807129
E01000424,E09000004,21.7660130440325,815.474617004395
E01000425,E09000004,20.7318645268174,628.928123474121
E01000426,E09000004,20.0979206691448,758.977668762207
E01000427,E09000004,21.0312146678649,982.833450317383
E01000428,E09000004,21.7535601277759,940.194244384766
E01000429,E09000004,24.5245344777094,766.439521789551
E01000430,E09000004,22.834026856741,722.734375
E01000431,E09000004,24.000205533636,725.93229675293
E01000432,E09000004,22.0657662939303,682.227119445801
E01000433,E09000004,20.3675277155264,767.505508422852
E01000434,E09000004,21.9794123370811,635.324012756348
E01000435,E09000004,21.0239702138302,636.389999389648
E01000436,E09000004,21.9170408497115,655.577629089355
E01000437,E09000004,22.6534741762457,530.857971191406
E01000438,E09000004,23.5481466873612,638.521942138672
E01000439,E09000004,23.6890323898436,528.726028442383
E01000440,E09000004,22.6269048634902,551.111595153809
E01000441,E09000004,23.5383329923145,716.33846282959
E01000442,E09000004,21.9158626965473,667.303398132324
E01000443,E09000004,19.9471760474555,543.64973449707
E01000444,E09000004,16.6011346122998,667.303398132324
E01000445,E09000004,19.8905673833072,732.328170776367
E01000446,E09000004,19.24313962975,641.71989440918
E01000447,E09000004,18.703155983467,760.043670654297
E01000448,E09000004,19.8312502655288,537.253845214844
E01000449,E09000004,18.8432567919357,690.754959106445
E01000450,E09000004,18.7988991987609,687.557014465332
E01000451,E09000004,18.4794050190301,661.973487854004
E01000452,E09000004,19.2059588201928,527.660026550293
E01000453,E09000004,18.3246000043176,546.847686767578
E01000454,E09000004,17.4554459301827,669.435371398926
E01000455,E09000004,17.4422652672883,644.917816162109
E01000456,E09000004,18.6783985915586,519.132194519043
E01000457,E09000004,22.5095276767674,879.433395385742
E01000458,E09000004,22.8655940920803,672.63330078125
E01000459,E09000004,22.8764153190798,832.530288696289
E01000460,E09000004,20.1672495706695,530.857963562012
E01000461,E09000004,21.2991381648512,606.542549133301
E01000462,E09000004,21.3437941022839,786.693161010742
E01000463,E09000004,18.9523003035241,481.82292175293
